C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_039.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_039.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_039.jpg,0,1,0,10.24218
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_109.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_109.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_109.jpg,-0.2,1,0,11.11528
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_178.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_178.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_178.jpg,-0.35,1,0,11.57713
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_255.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_255.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_255.jpg,-0.5500001,1,0,12.39672
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_335.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_335.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_335.jpg,0,1,0,13.19689
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_407.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_407.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_407.jpg,0,1,0,13.93277
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_482.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_482.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_482.jpg,0,1,0,14.68582
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_554.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_554.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_554.jpg,0,1,0,15.53439
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_622.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_622.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_622.jpg,0,1,0,16.30242
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_692.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_692.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_692.jpg,0,1,0,17.15449
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_761.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_761.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_761.jpg,0,1,0,17.61345
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_827.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_827.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_827.jpg,0,1,0,18.40022
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_898.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_898.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_898.jpg,0,1,0,19.21233
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_28_984.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_28_984.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_28_984.jpg,0,1,0,20.0155
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_062.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_062.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_062.jpg,0,1,0,20.8109
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_133.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_133.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_133.jpg,-0.2,1,0,21.58216
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_200.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_200.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_200.jpg,-0.35,1,0,22.07832
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_268.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_268.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_268.jpg,-0.5000001,1,0,22.61548
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_346.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_346.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_346.jpg,0,1,0,23.36465
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_417.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_417.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_417.jpg,0,1,0,24.13536
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_484.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_484.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_484.jpg,0,1,0,24.71243
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_553.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_553.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_553.jpg,0,1,0,25.4814
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_620.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_620.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_620.jpg,-0.1,1,0,26.0494
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_688.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_688.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_688.jpg,-0.25,1,0,26.59039
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_757.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_757.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_757.jpg,-0.45,1,0,27.24074
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_834.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_834.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_834.jpg,-0.6500001,1,0,27.79839
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_913.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_913.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_913.jpg,-0.8500001,1,0,28.264
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_29_990.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_29_990.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_29_990.jpg,0,1,0,28.92153
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_066.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_066.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_066.jpg,0,1,0,29.45287
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_142.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_142.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_142.jpg,0,1,0,30.17569
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_217.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_217.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_217.jpg,0,1,0,30.19005
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_289.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_289.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_289.jpg,0,1,0,30.19197
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_363.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_363.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_363.jpg,0,1,0,30.18971
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_438.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_438.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_438.jpg,-0.15,1,0,30.18471
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_512.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_512.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_512.jpg,-0.35,1,0,30.16427
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_587.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_587.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_587.jpg,-0.5000001,1,0,30.14631
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_664.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_664.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_664.jpg,0,1,0,30.18759
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_737.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_737.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_737.jpg,0,1,0,30.18998
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_810.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_810.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_810.jpg,0,1,0,30.18931
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_885.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_885.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_885.jpg,0,1,0,30.19004
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_30_964.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_30_964.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_30_964.jpg,-0.15,1,0,30.18527
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_041.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_041.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_041.jpg,-0.35,1,0,30.16393
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_108.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_108.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_108.jpg,-0.5000001,1,0,30.14629
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_192.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_192.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_192.jpg,0,1,0,30.16877
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_268.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_268.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_268.jpg,0,1,0,30.18254
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_348.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_348.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_348.jpg,0,1,0,30.18835
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_426.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_426.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_426.jpg,0,1,0,30.19017
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_500.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_500.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_500.jpg,0,1,0,30.19021
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_571.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_571.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_571.jpg,0,1,0,30.18977
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_641.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_641.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_641.jpg,0,1,0,30.19022
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_713.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_713.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_713.jpg,0,1,0,30.19034
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_783.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_783.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_783.jpg,0,1,0,30.19071
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_855.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_855.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_855.jpg,0,1,0,30.19033
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_31_927.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_31_927.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_31_927.jpg,0,1,0,30.1903
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_006.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_006.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_006.jpg,0,1,0,30.19029
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_081.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_081.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_081.jpg,0,1,0,30.19029
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_148.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_148.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_148.jpg,0,1,0,30.1903
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_223.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_223.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_223.jpg,0,1,0,30.1903
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_302.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_302.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_302.jpg,0,1,0,30.19031
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_378.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_378.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_378.jpg,0,1,0,30.19027
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_454.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_454.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_454.jpg,0,1,0,30.19026
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_530.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_530.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_530.jpg,-0.1,1,0,30.18765
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_604.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_604.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_604.jpg,-0.25,1,0,30.17485
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_682.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_682.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_682.jpg,-0.45,1,0,30.1515
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_757.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_757.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_757.jpg,0,1,0,30.18538
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_832.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_832.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_832.jpg,0,1,0,30.18944
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_908.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_908.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_908.jpg,0,1,0,30.19007
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_32_985.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_32_985.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_32_985.jpg,0,1,0,30.19021
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_33_057.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_33_057.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_33_057.jpg,0,1,0,30.19027
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_33_135.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_33_135.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_33_135.jpg,0,1,0,30.19027
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_33_202.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_33_202.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_33_202.jpg,0,1,0,30.1903
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_33_276.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_33_276.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_33_276.jpg,0,1,0,30.19045
C:\Users\DELL\Desktop\nicolas123\IMG\center_2021_07_13_17_12_33_352.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\left_2021_07_13_17_12_33_352.jpg,C:\Users\DELL\Desktop\nicolas123\IMG\right_2021_07_13_17_12_33_352.jpg,0,1,0,30.19029
